smiles_r,human_VDss_L_kg,human_CL_mL_min_kg,human_fup,human_mrt,human_thalf
CCCCCCCCCCCCCCC[C@@H](O)[C@H](C)N,1.4871383754771865,1.760422483423212,,0.9489017609702137,1.4727564493172123
CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)C(NC(=O)C(CC(C)C)NC)C(=O)NC(CC(N)=O)C(=O)NC5C(=O)Nc3c(O)[nH]c(c(O)[nH]c(=C(O)O)c5cc(O)c(CNC[PH](=O)(=O)O)c(O)c5c5cc3ccc5O)C(O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,-0.958607314841775,-0.6989700043360187,-1.154901959985743,0.9637878273455552,0.8260748027008264
CCCCCCCCOCCOC(=O)CN(CC(=O)O)c1ccccc1OCCOc1ccccc1N(CC(=O)O)CC(=O)OCCOCCCCCCCC,0.04139268515822508,1.146128035678238,,0.11394335230683679,0.5440680443502757
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1.2380461031287955,0.1846914308175988,-2.6989700043360187,2.2764618041732443,2.1583624920952498
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,1.0791812460476249,1.414973347970818,-0.22184874961635637,0.8864907251724818,0.8450980400142568
CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,,1.3802112417116061,,,0.5563025007672873
CCCCCN(C)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,-0.2596373105057561,0.25527250510330607,-0.8239087409443188,0.7075701760979364,1.146128035678238
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,-0.6777807052660807,0.37106786227173627,-1.619788758288394,0.379305517750582,0.505149978319906
CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,0.724275869600789,1.255272505103306,-1.6989700043360187,0.6901960800285137,1.0413926851582251
CCCCCNC(=O)c1coc(C2C3CC[C@H](O3)C2Cc2ccccc2CCC(=O)O)n1,0.6434526764861874,0.8061799739838872,,1.0413926851582251,1.3424226808222062
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](O)[C@@H](C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5C[C@@H](O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,-0.6777807052660807,-0.7695510786217261,-2.638272163982407,1.3222192947339193,1.2041199826559248
CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](O)[C@@H](C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)[C@@H](O)c5ccc(O)cc5)NC(=O)C5C[C@@H](O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,-0.24412514432750865,-0.6777807052660807,-0.7958800173440752,1.6532125137753437,1.6020599913279625
CCCCC[C@@H](O)CC[C@@H]1[C@@H](O)C[C@H]2Cc3c(cccc3OCC(=O)O)C[C@@H]12,-0.6382721639824072,1.0293837776852097,-1.0457574905606752,-0.44369749923271273,-0.08618614761628333
CCCCC[C@H](O)/C=C/[C@@H]1C(CCCCCCC(=O)O)C(=O)C[C@H]1O,0.38021124171160603,1.657055852857104,,-0.045757490560675115,0.2787536009528289
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21,0.10720996964786839,0.07918124604762482,,1.2576785748691846,1.24551266781415
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0.9493900066449128,0.505149978319906,-1.3010299956639813,1.662757831681574,1.5185139398778875
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,1.2299376859079338,1.251638220448212,,1.200303182981585,1.40671045860979
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,0.23804610312879543,1.2830749747354715,,0.17897694729316943,0.19865708695442263
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,-0.17717835469689538,0.8129133566428556,-1.3665315444204136,0.32633586092875144,0.2889196056617266
CCCCN=C(N)N=C(N)N,0.2648178230095365,0.8182258936139555,-0.045757490560675115,0.6683859166900001,0.6646419755561255
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,-0.9208187539523752,-0.6777807052660807,-1.3010299956639813,0.9777236052888478,0.8450980400142568
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,-0.7958800173440752,0.3979400086720376,-1.5086383061657274,0.04139268515822508,0.07918124604762482
CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,-0.46852108295774486,0.47712125471966244,-0.44369749923271273,0.25527250510330607,0.2041199826559248
CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1,-0.15490195998574322,0.23044892137827394,-0.18708664335714442,0.8388490907372553,1.0413926851582251
CCCC[PH](=O)(=O)CCCN,,0.1931245983544616,,,0.3222192947339193
CCCC[S@](=N)(=O)CCC(N)C(=O)O,-0.585026652029182,0.35793484700045375,,0.2787536009528289,0.22530928172586284
CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-0.22184874961635637,0.9822712330395684,,0.04139268515822508,0.7403626894942439
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-0.431798275933005,0.9138138523837167,-2.0,-0.12493873660829995,0.25527250510330607
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,1.3010299956639813,1.5228353136605302,-1.6989700043360187,1.0,1.2041199826559248
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1.7781512503836436,0.2787536009528289,-3.6989700043360187,2.792391689498254,2.9138138523837167
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,0.8864907251724818,1.4771212547196624,-0.22184874961635637,0.6334684555795865,0.7781512503836436
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,-0.8860566476931633,-0.6020599913279624,-0.8860566476931633,0.9395192526186185,0.7708520116421442
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,0.7558748556724915,1.568201724066995,-1.0969100130080565,0.414973347970818,0.6020599913279624
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,-0.12493873660829995,0.7403626894942439,-1.2218487496163564,0.36172783601759284,0.3424226808222063
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-0.721246399047171,-1.3467874862246563,-1.5228787452803376,1.845098040014257,1.662757831681574
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.8864907251724818,2.1027766148834415,-0.3372421683184259,0.01703333929878037,-0.00877392430750515
CCCNC(C)C(=O)Nc1ccccc1C,0.568201724066995,1.462397997898956,-0.14266750356873156,0.3424226808222063,0.25527250510330607
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.3424226808222063,1.2041199826559248,-1.4202164033831899,0.3424226808222063,0.3222192947339193
CCCN[C@H]1CCc2nc(N)sc2C1,0.8450980400142568,0.8573324964312685,-0.07058107428570727,1.2068258760318498,1.0934216851622351
CCCNc1nc(NCCC)nc(N(C)OC)n1,0.3364597338485295,1.0755469613925308,,0.48287358360875376,0.7489628612561614
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0.436162647040756,0.46834733041215726,-1.0,1.187520720836463,1.1818435879447726
CCC[C@@H]1CC(=O)N(C(CC)C(N)=O)C1,-0.25181197299379954,-0.12493873660829995,-0.08354605145007493,1.0958664534785427,0.9532763366673044
CCC[C@@H]1CC(C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0.0,0.3222192947339193,,0.8750612633917001,0.7481880270062004
CCC[C@@H]1CC(C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,-0.10237290870955856,0.6532125137753437,-1.2218487496163564,0.4623979978989561,0.3222192947339193
CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,0.5327543789924978,1.3463529744506386,,0.3979400086720376,0.4623979978989561
CCC[S@+]([O-])CCCN(CC)C[C@@H](O)COc1ccc(C#N)cc1,0.25527250510330607,1.0530784434834197,,0.42324587393680785,0.38021124171160603
CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O,-0.9208187539523752,-0.8538719643217619,-2.3979400086720375,1.146128035678238,1.2304489213782739
CCCc1c(OCCCS(=O)(=O)c2ccc(C(=O)CCC(=O)O)cc2)ccc(C(C)=O)c1O,,1.2415464805965484,,,-1.3979400086720375
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,-0.36653154442041347,1.0086001717619175,-0.958607314841775,-0.15490195998574322,-0.045757490560675115
CCCc1cc(=O)[nH]c(=S)[nH]1,-0.46852108295774486,0.4913616938342727,-0.744727494896694,0.25527250510330607,0.11394335230683679
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,,-0.5376020021010439,,,1.0334237554869496
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0.47712125471966244,1.1139433523068367,-1.3010299956639813,0.5797835966168101,0.6532125137753437
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.724275869600789,0.9242792860618817,-2.3979400086720375,1.0413926851582251,1.3010299956639813
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,0.13353890837021754,0.9542425094393249,-1.3979400086720375,0.3979400086720376,0.3424226808222063
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,-0.2006594505464183,0.6020599913279624,-0.2596373105057561,0.414973347970818,0.25527250510330607
CCCn1c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2n(CCC)c1=O,0.6334684555795865,0.6989700043360189,,1.14921911265538,1.2576785748691846
CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O,-0.11918640771920865,0.03342375548694973,-1.0,1.0681858617461617,1.2041199826559248
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.11394335230683679,1.2041199826559248,-0.3979400086720376,0.14612803567823798,0.04139268515822508
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0.11394335230683679,1.0791812460476249,-0.22184874961635637,0.2787536009528289,0.14612803567823798
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,-0.5686362358410126,1.0791812460476249,-1.6989700043360187,-0.42021640338318983,0.38021124171160603
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0.23804610312879543,1.1238516409670858,,0.3364597338485295,0.25527250510330607
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,0.6541765418779605,0.9122220565324155,-0.060480747381381476,0.9122220565324155,0.8115750058705934
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,-0.07058107428570727,0.7075701760979364,-2.468521082957745,0.43136376415898736,0.8573324964312685
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.25527250510330607,1.2041199826559248,-0.4814860601221125,0.2787536009528289,0.2041199826559248
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1.6532125137753437,0.7075701760979364,-0.8860566476931633,2.1760912590556813,2.0791812460476247
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2.146128035678238,0.6127838567197355,-0.36653154442041347,2.8692317197309762,2.7558748556724915
CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,1.0755469613925308,0.6138418218760693,,1.6821450763738317,1.6117233080073419
CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,0.9493900066449128,0.49554433754644844,,1.657055852857104,1.6893088591236203
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.4913616938342727,1.1139433523068367,-0.22184874961635637,0.6020599913279624,0.4623979978989561
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.505149978319906,0.7558748556724915,-0.22184874961635637,0.9731278535996987,0.8573324964312685
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O,0.17609125905568124,0.9694159123539814,-0.3372421683184259,0.42813479402878885,0.43136376415898736
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.04139268515822508,0.6720978579357175,,0.5797835966168101,0.505149978319906
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.3424226808222063,1.0,-0.07572071393811836,0.568201724066995,0.4913616938342727
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.2787536009528289,0.6020599913279624,-0.045757490560675115,0.8976270912904415,0.8061799739838872
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,-0.08618614761628333,0.568201724066995,-0.017728766960431606,0.568201724066995,0.5797835966168101
CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,0.004321373782642578,0.4913616938342727,,0.7323937598229685,0.791690649020118
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,-0.00877392430750515,1.0334237554869496,-0.6989700043360187,0.17609125905568124,0.13033376849500614
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C\CNC(=O)C=CC(C)[C@H](C(C)C)OC(=O)C12,-0.4089353929735008,1.2041199826559248,-0.08618614761628333,-0.38721614328026455,-0.13076828026902382
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1.2405492482825997,2.3364597338485296,,0.12710479836480765,0.3222192947339193
CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1,-1.0457574905606752,0.4623979978989561,,-0.2924298239020636,-0.31875876262441283
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2.845098040014257,1.0413926851582251,-0.24412514432750865,3.113943352306837,2.929418925714293
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.07918124604762482,0.724275869600789,,0.568201724066995,0.6127838567197355
CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-0.026872146400301365,0.2787536009528289,0.0,0.9036325160842377,0.8129133566428556
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.04139268515822508,0.07918124604762482,-1.2218487496163564,1.1846914308175989,1.146128035678238
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,-0.18708664335714442,0.23044892137827394,-0.7958800173440752,0.8061799739838872,0.7403626894942439
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,-0.7695510786217261,0.11394335230683679,-1.154901959985743,0.3424226808222063,0.25527250510330607
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,-0.5686362358410126,0.6020599913279624,-0.3010299956639812,0.04139268515822508,-0.017728766960431606
CCN1CCN(C(=O)NC(C(=O)N[C@]2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]32)C(C)O)C(=O)C1=O,-0.721246399047171,0.04139268515822508,,0.4623979978989561,0.2787536009528289
CCN1C[C@@H]2CN(C)C[C@H](C1)C2OC(=O)c1ccc(Cl)cc1,0.9542425094393249,1.2304489213782739,,0.9444826721501687,0.9344984512435677
CCN=C(NCC)NCCCCC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN=C(NCC)NCC)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,-0.6777807052660807,-0.2006594505464183,-0.744727494896694,0.7489628612561614,0.9585638832219674
CCNC(=O)C1CCCN1C(O)=C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,-0.42021640338318983,0.3010299956639812,-0.2676062401770315,0.4913616938342727,0.4623979978989561
CCNC(=O)C1C[C@@H](n2ccc3c(N[C@H](CC)Cc4sccc4Cl)ncnc32)[C@H](O)[C@@H]1O,-0.07572071393811836,1.0791812460476249,-1.5228787452803376,0.07188200730612537,0.12385164096708581
CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C\[C@@H](O)CCc1ccccc1,-0.17392519729917355,1.3979400086720377,-0.9208187539523752,,-0.3467874862246563
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,-0.17392519729917355,1.575187844927661,-1.0969100130080565,-0.6020599913279624,-0.6020599913279624
CCNCC(O)c1cccc(O)c1,0.3222192947339193,1.146128035678238,-0.11350927482751812,0.3979400086720376,0.3424226808222063
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,1.0413926851582251,1.0413926851582251,-0.1804560644581313,1.255272505103306,1.146128035678238
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,-1.136677139879544,-0.2596373105057561,0.0,0.3424226808222063,0.505149978319906
CCO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N[PH](=O)(=O)[O-])n1,-0.27572413039921095,1.9222062774390163,-0.09691001300805639,-0.958607314841775,-1.0457574905606752
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@H]21,-0.6020599913279624,1.0969100130080565,-0.7695510786217261,-0.46852108295774486,-0.585026652029182
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,-0.36653154442041347,1.0755469613925308,,-0.21467016498923297,0.9344984512435677
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,,0.7993405494535817,-0.9208187539523752,,0.11394335230683679
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0.36172783601759284,0.6901960800285137,-0.37675070960209955,0.8061799739838872,0.8976270912904415
CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,0.7558748556724915,1.3424226808222062,,0.6354837468149122,0.5078558716958309
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.6434526764861874,1.0413926851582251,-2.4436974992327127,0.8260748027008264,1.0
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.785329835010767,1.3979400086720377,-1.6989700043360187,0.6127838567197355,0.9138138523837167
CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.2304489213782739,0.8450980400142568,-2.3010299956639813,1.6020599913279625,1.5314789170422551
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,0.31806333496276157,0.785329835010767,-1.6989700043360187,0.7543483357110189,0.6839471307515121
CCOC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0.2041199826559248,1.1139433523068367,-0.1938200260161128,0.3010299956639812,0.17609125905568124
CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](CC3C(=O)O[C@H](C)[C@H]3[C@H]2/C=C/c2ccc(-c3cccc(F)c3)cn2)C1,0.5728716022004802,-0.46852108295774486,-2.0,2.2624510897304293,2.173186268412274
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0.3979400086720376,0.919078092376074,-0.6989700043360187,0.6989700043360189,0.9542425094393249
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.04139268515822508,0.2041199826559248,-0.8239087409443188,1.0413926851582251,0.9294189257142927
CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1N(C)C,0.6020599913279624,1.2041199826559248,-0.6777807052660807,0.6232492903979004,0.6989700043360189
CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1NC,0.3979400086720376,0.9956351945975499,,0.6232492903979004,0.6434526764861874
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,0.5502283530550941,1.5705429398818975,,0.1931245983544616,0.7937903846908188
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,0.43136376415898736,1.1139433523068367,-0.6382721639824072,0.4623979978989561,0.5440680443502757
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-0.09691001300805639,1.2041199826559248,-0.23657200643706275,0.0,-0.10790539730951958
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,-0.8860566476931633,-1.408935392973501,-2.958607314841775,1.7481880270062005,1.6532125137753437
CCOCCO[C@@H]1CC[C@@H](C[C@@H](C)[C@@H]2CC(=O)C(C)=CC(C)[C@@H](O)C(OC)C(=O)C(C)C[C@H](C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)C[C@H]1OC,1.6483600109809315,1.0863598306747482,,1.7846172926328754,1.972665592266111
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,-0.21467016498923297,0.4578818967339924,-0.8860566476931633,0.5514499979728752,0.7126497016272114
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,-0.2076083105017461,1.2671717284030137,,-0.2596373105057561,-0.42021640338318983
CCOP(=O)(OCC)[C@@H](NC(=O)[C@]1(O)[C@@H](O)[C@@]2(CC)C=CCN3CC[C@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7C[N@@](CCc8c6[nH]c6ccccc86)C[C@@](O)(CC)C7)c(OC)cc5N(C)[C@H]41)[C@@H]32)C(C)C,0.6693168805661122,0.5440680443502757,-1.0,1.3471347829100198,1.5352941200427705
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,-0.5016894462103995,0.6919651027673603,-1.8239087409443189,0.27300127206373764,0.22659990520735745
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,0.3979400086720376,0.5440680443502757,-0.9208187539523752,,0.9731278535996987
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(CC(C)=O)c3C2=O)ccc1OC,,0.37657695705651195,-0.494850021680094,,0.7803173121401513
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,0.2787536009528289,0.5440680443502757,-0.9208187539523752,0.9542425094393249,0.9684829485539351
CCOc1ccc(Cc2cc(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,0.23044892137827394,0.47712125471966244,-1.0457574905606752,0.9777236052888478,1.0863598306747482
CCOc1ccc(NC(C)=O)cc1,0.14612803567823798,1.3222192947339193,-0.3279021420642826,0.04139268515822508,-0.036212172654444715
CCOc1ccc2c(c1)[C@]1(CC[C@H](OCCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(=O)NC(C)(C)C)cc1OC,0.8450980400142568,1.089905111439398,-1.0,0.9731278535996987,1.0170333392987805
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-0.6575773191777937,0.5185139398778875,-0.8860566476931633,0.04139268515822508,-0.15490195998574322
CCOc1ccccc1OCC1CNCCO1,-0.1366771398795441,0.3222192947339193,,0.7634279935629373,0.6127838567197355
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,-0.6777807052660807,-0.2076083105017461,-2.0,0.7481880270062004,0.8325089127062363
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,-0.18708664335714442,-0.08618614761628333,-1.7212463990471711,1.1139433523068367,1.0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-0.8860566476931633,-0.431798275933005,-2.6989700043360187,0.7708520116421442,0.9867717342662449
CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(=O)c2nn(CCOC)c(CC)c2[nH]1,0.38021124171160603,1.1553360374650619,,0.4471580313422192,0.6020599913279624
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.22914798835785583,-0.22184874961635637,-0.09691001300805639,1.2041199826559248,1.1139433523068367
CC[C@@H](C)C(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(N)=O)[C@H](C)CC)C(C)C)[C@@H](C)O,-0.46852108295774486,1.5943925503754266,,-0.8538719643217619,-0.721246399047171
